business_id,categories,city,is_open,latitude,longitude,name,review_count,restaurant_star,reviews
Qsg-2Coum0ccbXuJWDwZqA,"Southern, American (New), Restaurants",Charlotte,1,35.145938695,-80.8300620574,Dogwood Southern Table & Bar,285,4.5,"(After selling our car and getting ready to fly cross country, we celebrated with a meal at Dogwood. We were both starving, having only having a small snack for breakfast and fasted for the rest of the day.

Our waiter was very helpful with ordering, as he made several recommendations that we took him up on that were quite wonderful: Octopus Chorizo, BBQ spare ribs, duck breast with gnocchi, and wild boar with scallops. 

The spare ribs are very tender, as the meat falls off the bone with a touch of the fork and are well sauced and delicious. The octopus is like a meaty soup with a little heat that was quite nice.

I had the duck, and it was fantastic. Fat rendered just right and the gnocchi was some of the best I have had. I had a taste of the boar and it was quite good too.

The hard part was dessert. Normally there are 2 or 3 items that really stand out for us, but here we wanted to have everything, lol. So ended up getting a carrot cake and a peanut butter chocolate cheesecake. All the items are made by the owners mother, and you can taste it. Super good!

Would definitely come back to try more of their dishes for sure.)"
4B_nRR2pEPqx-F-9y6oqnw,"Tex-Mex, Sports Bars, Restaurants, Bars, Nightlife",Charlotte,0,35.2020040249,-80.8445155312,Longboards Tap & Taco,35,3.0,"(Man....I really wanted to like this place....again. I had high hopes for these guys making a difference and shaking off the expectations of many, but, alas, I'm proven wrong. First time in, the food was stellar, the service was decent, and the entire experience promised for more future visits. Well, that ship has crashed and burned. Hard. 

Came in for an early dinner and sat at the bar. We were pumped after our previous visit so we figured the rest of the menu had to be promising. Not so much.

I ordered the baja burrito. Yuck. It was so bland and glittered with overpowering cumin flavor. A sneeze of black beans, weak, dark meat chicken, and, the worst decision of all, was that it's pressed. NOT the best flavors as the tortilla was rather burnt in places. No thanks. 

We ordered the guac to share and it was fine. They did say ""made to order,"" though. It was freezing cold. Flavor was fine, but disappointing for the price\/serving size. 

Worst part? The service. Goodness gracious. The bartender tried to upsell us on salsa with our chips not once....but THREE times. Come on, man. We didn't want it the first time, so no need to try and drive up the ticket price. Really annoying and rather unprofessional. 

I'm knocking off a star for this place. Only reason it's 3 and not 2 stars is because the Mexican Street corn is still awesome and the pablano shrimp tacos are pretty good. 

Other than that, I don't see a visit happening again in the future unless something drastic changes. Just left a really bad taste in my mouth.)"
s2B_ZeSGTlQ3qbm0dOY5rg,"Ice Cream & Frozen Yogurt, Restaurants, Burgers, American (Traditional), Food, Fast Food",Charlotte,1,35.171096999999996,-80.96354740000002,Hwy 55 Burgers Shakes & Fries,71,3.0,"(Friendly and Efficient with Good Fast Food

Frustrating visit to the Outlets but since it was lunch time, decided to try someplace I had not been to in the area. Used to like the Hwy 55 up our way but after 6 months, service dropped off and have not been back since.

Wanted to see what this one was like.  Walked up the door and one of the employees greeted me on the sidewalk, opened the door for me and took me by the arm and escorted me into the building. All of this while welcoming me. As soon as I was through the door a number of employees shouted out greeting as well.

I was made to feel at home and this is how the one up our way started out.  This location has been open a little over a year and they seemed to have maintained that enthusiasm.

Told to sit where ever I wanted so I chose a booth and sat down and a server was t here immediately to take my drink order and bring me my menu.

I initially thought about the current special of a two hot dog combo but decided instead on the John Boy and Billy Chicken Sandwich along with fries. I was given a choice of grilled or fried and since I'm trying to watch my diet, I chose the grilled. Note: Fries are a separate menu item and not served as part of the sandwich.

While I waited, I looked over the restaurant and it's a typical Hwy 55 or what used to be Andy's before re-branding.  50""s theme with color of pink and light blue or should I say, Art Deco with vinyl records and other items from the time on the wall. The ladies wear pink shirts with the name Pink Ladies in a reference to Grease. Piped in music is more 60's that 50's but at this point in time, does not matter. Good through back.

The John Boy and Billy Chicken Sandwich is quite good and more than a mouthful. The Sauce on it tends to overwhelm the taste of the Chicken. Biggest distraction was the tomato which unfortunately was on the crispy side if you can believe that (under ripe) with little taste. Maybe as we get later into the season and we have more local produce, this problem will disappear.

Fries were pretty good. Nice an crisp and not raw in the inside like so many other places server them. This place does them right.

If you're in the Charlotte Premium Outlet area, this is a great place for lunch.  It's on the north side of I-485 while the mall is on the south side, if you exit the Mall to the north, you end up on Shopton Rd and the restaurant is on the right in a strip mall.  If you come out on Hwy 160, turn left and go over I-485 and the restaurant is on your left.

Enjoy)"
Eqd5QGaW7_C-qHNGzs1uUg,"Restaurants, Pizza",Charlotte,1,35.0345615137,-80.8058675581,Brixx Wood Fired Pizza,94,3.5,"(Listen to my story bout a man named Ed, poor korean mofo hardly kept his family fed. Then one day he was starvin for some food so they loaded up the car and went to brixx pizza.   Food that is, pizza piea, and korean meatballs and turkey wrap.  It was all good!  But the  pineapples were a bit odd tasting.)"
468SCiuh2ajglXtr-zGfDw,"Home & Garden, Food, Shopping, Beer, Wine & Spirits, Furniture Stores, Home Decor",Charlotte,1,35.175564,-80.802431,World Market,22,4.0,"(World Market is always good for Christmas gifts for us, as they have a bit of an eclectic selection of kitchen and homewares that are worth considering. They also have a great collection of international foods including spices, candies and other side items that you're generally not going to find at the supermarkets. A great wide variety of wines and beers, too!

Prices tend to be higher, but that's to be expected with stuff that's probably not being sold in bulk. Helpful staff and if there's a line at the register, that's because they're selling good stuff! It moves quickly.),(Oh my life y'all the decor that World Market is producing is gorgeous! If you haven't stopped by lately, brace yourselves. 

From the rugs to the kitchen items, I felt like a that emoji with the heart eyes. I wanted every single thing they had for sale. Faux fur chairs, rustic wood tables, oh be still my heart. The price point on this stuff is awesome and they usually offers sales on everything at some point. 

I picked up a sample pumpkin spice coffee and headed to the grocery section in back. They have great mixed beer packs which is what I grabbed for a gift along with some wine infused salami and smoke cheese.

If you're looking for a place to stroll, shop, or pick up a quirky gift, this is a great store.)"
xkiYAerQQXL25legNhVsSw,"Pizza, Italian, Restaurants, Food",Charlotte,0,35.146363,-80.827976,Wolfgang Puck Pizza Bar,145,4.0,"(Since my first visit back in the first two weeks of Pizza | Bar's soft open, my wife and I have been back on multiple occasions, tried several more of the menu items, and have been continually blown away by the cocktail menu. 

We recently came back in to celebrate and the staff made it so memorable for us. The managers and staff congratulated us and even gave us two glasses of champagne for our celebration! Such a nice gesture. That's what really set Pizza | Bar apart from a 4-star experience. The service. The managers on the floor are very present, visitant, and extremely astute in all things detail-oriented. The servers are professional and always lively with conversation. 

We also recently discovered how unreal the rotisserie chicken is. I'm not one typically for chicken, but the fare here....with those amazing potatoes, is unreal. 

One of our favorite spots for dinner, lunch, a few cocktails (which are amazing, by the way) or a spot to celebrate an occasion. Always a great experience.),(My wife and I come here often. She's partial to the wild mushroom pizza. I like to mix it up a little bit more and try different pizzas or even the pastas. It's a fun, casual place for dinner. The waitstaff is really friendly and laid back. The prices are very reasonable for food and for adult beverages. They have a couple of big screens to watch games and have the right atmosphere for hanging out too. I'm a fan.)"
DWZ0-MtRSJJjHe9VV7yl5A,"Restaurants, Mexican",Charlotte,1,35.2581509,-80.77889549999998,Las Lupitas,56,4.5,"(This place may be a little intimidating at first, but if you read all the Yelp reviews they will guide you through how to navigate the store and score the fixings for killer tacos. 

I always describe Las Lupitas as like a Mexican butcher shop. Walk in and go to the back counter. You'll order your tortillas there. These are made right there in house, you actually see a lady in the back making them. You can hear her tortilla press. They are warm and delicious. Fun fact: Catch On Seafood (Plaza Midwood) uses these house made tortillas in their Taco Tuesday kits they do. After that, order your proteins. Everything is delicious- the marinated chicken, carnitas, barbacoa. Don't get thrown off when you order the chicken, it comes as pieces on the bone. You will need to shred it yourself. You can also buy queso fresco here.

At the register, you'll find different types of homemade salsas. I think this used to be a cash only place, but my latest visit here they took a credit card. I went a little overboard this time, but I wanted to feed a lot of people. My order: 1 lb (ish, a little more) marinated chicken, 1 lb barbacoa, 1 lb carnitas, 2 lbs of tortillas, 1\/2 lb of queso fresco, and two salsas. Grand total: $38. That's a TON of food for less than $40. This would be a great option for parties or tailgate spreads. 

There are also coolers of drinks and other offerings in the store, but for me I'm just here for the taco goodness.)"
PdB5NfTZnHWKXtbPvuprIA,"American (New), Southern, Restaurants",Charlotte,1,35.27269879999999,-80.8896175,Circle G Restaurant,28,4.5,(Great as usual this a most for southern food. I always just trust the waitress (Liz and Christy) and their recommendations and the food is a blast! Not to mention the desserts. This is just a gem. Nice to see all the regulars eating.)
K3iw26MkmSBPAM7BzHkIYQ,"Restaurants, Asian Fusion, Japanese, Sushi Bars",Charlotte,1,35.157032,-80.823983,Yama Asian Fusion,170,4.0,"(Dinner with Mrs. K., we were both very pleased with the service, sushi and sashimi at Yama.

Starting with a seaweed salad, it was nice to see the portion placed on top of a small pile of iceberg lettuce. I thought that this was pleasing and certainly added to the salad.

For mains, we chose the Snow Roll and a mix of other nigiri and sashimi. The snow roll was excellent. Really tasty, well stuffed, perfectly rolled mix of fish and rice and the pink paper. Nice to look at, great to eat. The tuna sashimi was sliced thick and extremely delish. Very meaty, very good tuna flavor.

Serious points for Yama. Very good stuff! Will return for sure.),(Mmmhhmm just like Dan K. says, order enough sushi and you are served via boat. Who doesn't want to eat off of a mini yacht? 

Yama has some solid sushi - some of my favorite in Charlotte. For some time hubs and I would only hit up Nikko, but I'm not keen on the bumping beats after 7:30 pm, so we sought sushi elsewhere. Yama is situated in the super sweet Morrison shopping center with a plenty of parking. Inside, it looks like a pretty standard, upscale sushi bar - a smattering of tables in the back and front and an actual seated sushi bar. It's pleasant inside, but it's not ""tricked out"" like some other sushi locales. 

The food is delicious. Hubs and I have tried a variety of their rolls and I haven't had anything less than super as of yet. Their fish is very, very fresh and they do have a bunch of creative rolls. Some of my personal favorites are: Snow roll - a rice paper wrapped fish fiesta, the Charlotte roll and the Firecracker roll. It's also nice to see that there are only very few rolls that are super fried or stuffed with cream cheese. That's just not my bag.

The edamame was tasty, steamed just enough and salted to our liking. Their hot food, from what I've tasted, was quite good as well. Standard dumplings and Hibachi. 

The staff at Yama are attentive and helpful, yet wisely let us hammer down our sushi in peace. The owners are there quite often and they are always very kind and grateful that we came in, whether it's for takeout or for dinner. 

Yay for Yama, a traditional sushi experience!),(So many people have insisted that this is the best sushi spot in Charlotte. 

I don't know. I didn't dislike it, but I think that I fell victim to it being overhyped. It's always better to go somewhere when the bar is set reasonably high and not too high. I enjoyed my rolls since I'm rather easy to please, but I didn't leave feeling as though I had a life-changing experience.

now onto the menu and food...I like the menu. I noticed that they have a lot to choose from. We had some gyoza and edamame. For the rolls, we had the tempura roll, lobster and spider roll. They were all pretty good.

The service and prices were fine. My wife and I actually really liked the look of the dining room too. Nice place.

Overall I'd recommend it, but I am quite reluctant to even suggest that it's the best of anything. But it's pretty good and I enjoyed it. If I could, I'd probably give it a 3.5 stars, but 4 will suffice. And since I only ate here once I'd definitely give it another chance.)"
O5AjarihqW1V8RlJnoef9A,"Hot Dogs, Burgers, Sandwiches, Restaurants",Charlotte,1,35.2240131,-80.8464728,Matt's Chicago Dog,76,4.0,"(I love love love crossing off bookmarks and there's nothing quite like deleting one from nearly a year and a half ago. Yes, it's April 2012 and Yelp tells me that I've had Matt's bookmarked since December 2010 after reading Cassandra's ROTD. http:\/\/www.yelp.com\/biz\/matts-chicago-dog-charlotte#hrid:Kn7dQhdcPMfAv-UTRkQjxA. And so with my hot dog craving unsatisfied from several attempts, here I am.

Popped in towards the end of the lunch hour and was able to find a seat to drop off my backpack. At the register, I went with the eponymous Chicago Dog of course. But I knew that one hot dog wouldn't fill me up, so I had a Carolina Dog to go with it. And a Diet Coke, to cancel out all those bad calories.

The Chicago Dog was made almost perfectly traditionally. An all-beef hot dog on a poppy seed bun, topped with sport peppers (a little too hot for my taste, I took one bite and had to put them to the side), tomato wedges, chopped onions, yellow mustard, celery salt and that green relish that practically glowed in the dark. The only ding is that the pickle was a slice (lengthwise) rather than a spear. It doesn't matter to me personally, but a Chicago Dog connoisseur might be upset. Whatever, it tasted AWESOME.

The Carolina Dog was ON THE MONEY. Also an all-beef hot dog, it was topped chili, mustard, chopped onion, and cole slaw. Messy as all get out, but I was prepared and didn't wear any of it home.

After seeing the mentions of the fries, I skipped 'em. Free refills on the soda. If it's a nice day (and it was!) take it outside.

Oh, and that pesky craving for hot dogs? Totally slayed.),(I love Chicago hot dogs. I have loved them since I was a wee girl. Therefore, any place that makes a real deal, Vienna beef, loaded Chicago dog is aces in my book. 

Is Matt's the best Chicago dog I've ever had? No. Is Matt's the best Chicago dog in Charlotte? Maybe. For those who are not up to speed on a traditional Chicago dog, it consists of: an all beef frank, onions, uber green relish, yellow mustard, sport peppers, tomato and a pickle spear hugged into a poppy seed bun. Matt's definitely delivers on these components. The dog was a bit snappy, like I enjoy, and all the condiments were fresh and tasty. 

The Hot Dog Meal Deal (#1) came with the loaded Chicago dog, a drink and your choice of fries or chips for $6.22. I went with the fries and I have to say, I was a little bit disappointed...they were a little smushy. You can also read Tonya's most recent review on her description of the fries. Regardless though, I enjoyed my hot dog so much that I will overlook the limp fries. 

I definitely want to come back and try a few other menu items...I see a cheesy beef in my future.),(I am going to keep my rating four stars simply because I love their Chicago dogs, but Matt, do not serve me limpdick french fries ever again or else.)"
bzbNGyrTwWHAgg1CqkSgeg,"Comfort Food, Breakfast & Brunch, American (Traditional), Cafes, Food, American (New), Desserts, Irish, Southern, French, Restaurants",Charlotte,1,35.1524371765,-80.8395179364,Terrace Restaurants,634,4.0,"(Yum. I brought Mrs here for brunch on the way to food shopping and it was a hit. The restaurant was very busy when we arrived and there was a line even to give names to the hostess, but the bar had open seats and we just went over to there and ordered immediately.

She had the lemon poppy French toast and while she said the flavor was there, it was less like eggy bread and more like eggy cake. Very sweet and the berries on top were great. Especially so since they were more room temperature and not frozen like they'd just come from the cooler.

I had the florentine benedict. The poached eggs were perfectly cooked and popped when cut. The muffin underneath was a little underdone but the spinach was excellent. LOVED THE HOME FRIES. The fried onion strings on top were an interesting garnish.

We also got a ""half order"" of a biscuit and sausage gravy. This was really yummy with a nice peppery gravy that had lots of sausage bits and a good fluffy biscuit underneath.

Good choice for breakfast!),(Came for brunch on a Sunday around 930am and it was perfectly open with tables available. We walked in and were seated immediately. I've been to the Ballantyne location several times and have loved it. 

Ordered the BBQ Chicken quiche for my entree and where I can say it had great flavor, it definitely lacked in structure. Think it was just a matter of being cooked long enough, but it was definitely falling apart. Also, the dressing on the salad as a little wonky. I did love that the fruit on the side had the option of being all berries. Big plus. 

The rest of the meal was stellar per usual. Killer oatmeal, hashbrowns, orange juice, and silly, tilty glasses. 

Keep it rockin', Terrace. You've got a space in my heart. Cheers.),(Yum this place is so good.  I had a chance to stop in for lunch and I was just as impressed with my lunch selection as I was when I had dinner here.   If you get a chance the roasted red pepper & gouda soup is out of this world amazing.  This place is hopping during lunch.  The food and service were both excellent.  Now I must make it back for some brunch next time.),(Yum. Quiche. Yum.

That was pretty much my conversation with myself the other day during my lunch at Terrace Cafe. And if you're wondering, yes, it was a one-way conversation. I know you're jealous of my communication skillz.

Anywho, Terrace Cafe, a cute little cafe burrowed in the Piedmont Town Center. Truthfully, when I was seated upstairs and took in their menu for a few minutes, I wasn't wowed by their lunch selections. However, my friendly waitress told me about their lunch specials, including a ""healthy"" slab of quiche baked with feta, house roasted turkey, tomatoes, spinach and onions. This $10 special was served with a substantial side of greens and a generous fresh fruit cup. 

Um, YUM. I love quiche in general, but this particular slab (not exaggerating here) was creamy, well made and finished with a tasty crust. It was quite a nice portion for a ten spot, especially for lunch. The turkey was ridiculously good and I was really impressed with the quality of the quiche. 

I'd really like to come back and give their breakfast\/brunch a shot as the red velvet waffles were taunting me.),(May I vent first thing about Piedmont Row, not Terrace Cafe?  I was all excited about trying TC, I decided to meet  one of my friends for an early lunch.   I hop on my bike, a brand new orange Electra Townie no less and park it in between Terrace Cafe and Dolcetto, two businesses that we should frequent so they can thrive.  Don't you know some man from somewhere does not like my bike locked  to a light post, rats me out to the security guard and there is a ruckus to get me to move my bike.We had already been seated and ordered and our food was on the tray on the way out of the kitchen.  I am in the restroom and  my friend sees them shaking my lock and  looking at my bike, she goes out and they tell her to park it somewhere else.  My friend said, ""our food is on the way, can't we move it in a minute?""  It had to be taken care of that instant.    What were they going to do?  Fine me?  Tow my bike?  Jeez.  I moved it, but now I think I should have protested.  WTF?  Anyway, back to the matter at hand. 

 Terrace Cafe....  When I arrive, I  order some coffee, my friend shakes her head and makes me try her coffee first.  WEAK.  Am I the only person that hates weak coffee in a breakfast establishment?  I don't want cowboy coffee, I just want some decent coffee.  So, I order a latte.  A beautiful latte comes out.  Yeah!!!

 I vacillate between breakfast and lunch, what a big decision.  Lunch wins, I decide on a half sandwich and 2 soups.  Interesting.  The concept of two soups, why make a decision, have both!!!  Boo, they were redundant.  Two broth soups.  The server said chicken noodle and vegetable.  Maybe it was my Campbell soup upbringing thinking veggie soup was tomato, my bad.   The BLT was thick sourdough bread, one slice was soggy, they were slathered in butter and then barely toasted.  Tomatoes had been in the fridge.  I think they care, but maybe just need some honest feedback.  

My server was very nice and sincere and she was appalled that they made me move my bike. Even the security guard thought the guy was crazy too.    Did I mention I had to move my bike to the back of the shops at Piedmont Row near the YMCA?  

I will go back to Terrace Cafe, they did have cocktails, so I am going back for breakfast and a bloody mary.  I will park my bike near the Y, so the uptight man can get on with his work and not be bothered with the eyesore of my Townie parked at a light post. GASP.

Follow up: went today (2oct) with another friend, we sat at the bar and ordered bloody marys and an order of onion rings.  The bloody marys were fabulous and garnished with bacon, need I say more?

Since my return, the coffee was much better!!!),(11\/15\/10

Terrace Cafe was a place I'd bookmarked weeks before my sister had mentioned hearing about its red velvet waffle from a coworker.  It sounded so delicious to her, she couldn't wait for us to try it!  Thank goodness her GPS system was cooperating that morning-- we found the parking garage easily.  Reaching the cafe proved a little bit tougher, even when I stopped to ask a security guard.  Or maybe we were just a little past the point of starving??  I really liked the entrance of the cafe, which had a nice-looking deli case full of specialty juices, pre-made salads, and dessert.  I really liked the energy here and was hoping we'd be able to sit at one of the two empty tables, but we were relegated to the back of the restaurant, where the energy was significantly muted (quite sleepy, actually), and the atmosphere there (from the large and dull wall paintings and dim lighting) made me think we were dining at a generic hotel chain restaurant after the buffet rush.  Service was very slow, as well, which I thought was odd, given that there was only one other occupied table besides ours.

After much deliberation as to what to order, we decided on the Red velvet waffle ($10), the California French toast ($10), a side of bacon ($3.50), and a side of two eggs, scrambled ($2.50).  We also ordered coffee for the table.  Mom and sister enjoyed their scrambled eggs, and we all liked the hash browns, extra-crispy on the outside by request, that I chose to accompany the waffle (options also included grits and fruit).  The bacon slices were thick-cut, wonderfully-crisped, and flavorful-- well-worth the $3.50 price tag.  Mom and I found the coffee to be very weak... Funny that sis and I were drawn to this place w\/ the promise of earth-shattering delicious red velvet waffle, which she found to be boring, and I to be too fluffy and lacking of rich, chocolatey goodness, w\/ its cream cheese drizzle proving to be too sweet to flip over this flop of a breakfast treat!  http:\/\/www.yelp.com\/biz_photos\/bzbNGyrTwWHAgg1CqkSgeg?select=pwFY3czNmSCDkWIv9fK57g#pwFY3czNmSCDkWIv9fK57g  BUT there was a light at the end of the tunnel, and it was the California French toast!  http:\/\/www.yelp.com\/biz_photos\/bzbNGyrTwWHAgg1CqkSgeg?select=_EKfF3-pgKDfq7Zup4NEdg#_EKfF3-pgKDfq7Zup4NEdg  This beauty of a dish consisted of three large slices of orange-scented French toast, which were drizzled w\/ orange-infused honey and a side of wonderful cranberry butter!  I wished I'd ordered this, instead!  I wished I'd ordered anything other than that silly waffle!  But I digress... Really, the French toast is not to be missed.  I would, however, request for a crispier crust, should we ever return.),(I am going to say this up front from the start, best omelette I have ever had my life.  Tomato, spinach and turkey.  Wow, wow, wow.  The wheat toast was fresh and crisp and the fruit cup had fresh blackberries in it.  I have never seen that.

Add some unique dinnerware a friendly staff and great ambiance and you have the makings of one of the best breakfast spots in the Charlotte area.  Kudos!),(My wife and I went here during restaurant week. And we enjoyed our meal.


I'm a sucker for prime rib so I ordered that. I'm not sure if it's still on their regular menu, but it was delicious. The sides were good too!

Our server was very friendly and the food came out pretty quickly. From what I remember, the dining room could use a little reno, but it wasn't too bad. It wouldn't deter me from coming back. 

I've heard that brunch is awesome here. We've been meaning to give it a try. 

But from what I did experience at Terrace Cafe on our first visit, I would definitely like to return.),(So, it's a Saturday morning and I'm in the kitchen making over-easy eggs accompanied by toast, baby tomatoes and fresh basil and my boyfriend in the living room says, ""you're cooking? I thought we could go to brunch."" Oh... okay. I never say no to brunch so stopped in my tracks and plated the ""breakfast appetizers,"" considering it a good idea since any good breakfast place in Charlotte seems to have a 20-30 minutes wait.

I was right. We drove down to South Park and put our name in (30 minute wait, as anticipated) and decided to do a little shopping at the Container Store while we waited. We're getting pretty good at fitting errands into dining based on location. Anyway, once 25-30 minutes had gone by we headed back to Terrace, where the hostess was ready to take us to our table. Perfect timing! We were seated upstairs overlooking the restaurant and ordered coffee and fresh orange juice. I had the shrimp and grits (I'm becoming quite the southerner) and we shared a side of the red velvet waffles... OMG. Both were so amazing. I'm not even a waffle person when I brunch, but these were stellar. Also, give me something cajun with a side of okra and I'm a happy girl- big fan of Terrace's shrimp and grits. I left full but surprisingly not feeling TOO full- we still had a lot of errands to run that day. Oh, Saturdays!)"
QzXxXyfCRAWYNJX8KuJUXw,"Food, Bakeries, Restaurants, Desserts",Charlotte,0,35.174287,-80.84826,Tizzerts,16,4.0,"(A few years back my boss at the time brought in an absolutely delicious lemon and raspberry cake to celebrate my MBA graduation. I recall diving into this uber delicious, moist and, essentially perfect, cake with delight. When I sauntered back to the kitchen I saw that this sugary concoction was from Tizzerts that memory stayed with me ever since. 

Fast forward to yesterday when I tasted not one, but two red velvet Tizzerts cupcakes at FABO (they sell some of Tizzerts items, but not all so please don't depend on cupcakes being present there!). Why did I ""sample"" two of them? Because they were just about perfect. Large but not giant red velvet wonders with the right amount of cream cheese frosting spread across the top. Not a crumb in these cupcakes was dry and the frosting was the most wonderful mix of cream cheese and goodness. Color me a Tizzerts convert. 

Why not a fifth star? Well, for one, I need to visit her location in the Park Road shopping center and try a few more items, plus Tizzerts treats are quite pricey. But, folks, you get what you pay for, and Tizzerts pretty much rocks the house on fancy pants cakes and cupcakes.)"
KFOUXAwq_Z5vp9zlLTZL2g,"Nightlife, Bars, Sandwiches, Lounges, Restaurants, American (New), Tapas Bars",Charlotte,0,35.230194,-80.839336,Therapy Marketplace and Cafe,11,3.5,"(Well hey there, I guess it's time for Therapy. Instead of reminiscing about my childhood, let's make time to evaluate a ridiculously long list of martinis, many with inappropriate names. 

Therapy has gone through some changes over the past year or two, morphing from a small martini bar to a larger scale ""marketplace and cafe"" that still offers live music and an enormous martini menu. I have to think that they're trying to be everything to everyone at this point, as they now offer breakfast, lunch and dinner. Odd, but I won't knock it until I try it. It's been ages since I popped by Therapy for a meal, so I can only fairly evaluate their libations.

I copied their drink special from their website...here they are:

mon:  Bartender Selection $2
tues:  $2 domestics & $3 microbrews
wed:  award winning 1\/2 price martini night
thurs:  $5 house flavored margarita martinis
fri:  select 1\/2 price glasses & bottles of wine
live music, no cover
sat:  live music, no cover

I'm a fan of their half price martini Wednesdays, as they conjure up some super creative beverages. The regular martini price is $12, so for $6 you get a sizeable martini made by some talented bartenders. A few of my favorites are: You've Got Some Balls, Narcissus Nectar and the Chocolate Adonis (a dessert in a glass). I recommend getting here early if you're going to partake in the half price martinis, as it can get a bit crowded. And as Faith D. noted - they validate parking in the connecting garage, hooray!

Happy & safe consumption!)"
7DaZWpnx0Af73akl-wwxJg,"Fast Food, Restaurants, Burgers, Sandwiches",Charlotte,1,35.220498698600004,-80.8156709761,Five Guys,20,2.5,"(You have to laugh every time you come here over the fact they put a Five Guys next to a Healthy Home Market. 

Five Guys is my guilty pleasure when I want a quick burger. I usually skip getting fries and instead opt for a grilled cheese on the side. I mean, if I'm going to be bad, why not just go all out. If you're in a big rush, get online or on their app and place your order ahead of time. If you've never been to a Five Guys, don't get carried away with the toppings or else your burger may become impossible to eat. 

This location is really clean and the workers are always in a good mood. Shout out to the guy on the grill during my last visit who gave me some kitchen gloves so I could cut jalapenos at home the next day. You da real MVP.)"
VPD964F1uXEDjoh8pM2BJw,"Asian Fusion, Restaurants, Sushi Bars",Charlotte,1,35.2272493,-80.8386173,Bonsai Fusion,80,4.0,"(For as much time as I spend in 7th Street Market, Bonsai was next on my list to check off. I'm a sucker for sushi and really love a good fresh roll made with local products. 

These guys are a small setup, right next to Tasty Yo, in the market with an easily readable menu. Not too short and not too long. They have all of your favorites -- California, Spicy Tuna, veggie and so on. I really dig that they have lunch specials. Sometimes I'm in the mood for old reliable, but there are times I'm looking to be blown away by something I've never had before. That's what happened this week...

Two words: Sushi Burrito. Holy mess this thing is amazing. Spicy tuna, avocado, all of the regular sushi veg, rice, and a brilliant chipotle-honey sauce rolled up in a tortilla. Absolutely fantastic flavors. When I was in San Fran, there is a place that specializes in sushi burritos, and I wish I had a chance to try it. This totally satiated my hunger! Would love to see this on rice paper or a large nori wrapper instead of a flour tortilla. Maybe soon! 

Prices are fair. Around $9 for lunch. Bonsai has totally won my trust and patronage. Can't wait to go back!)"
Uo8NoBOccOpdIXB7WYmccQ,"Food, Grocery",Charlotte,1,35.1995934,-80.85325879999998,Food Lion,29,3.5,"(Stopped in early for a quick shop and found this to be a super nice supermarket. The aisles were clean, the lights were bright and the shelves were well stocked. I managed to find the few bits I needed easily as the overhead signage was easy to read and accurate.

I didn't interact with too many staff, but the ones I did were friendly and offered to help.

I skipped produce and meats today, sticking with grocery items.)"
